# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455119 3 ./node_modules/date-fns/locale/sk/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455122 3 ./node_modules/date-fns/locale/sq/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455125 3 ./node_modules/date-fns/locale/sr/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455131 3 ./node_modules/date-fns/locale/te/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455133 3 ./node_modules/date-fns/locale/th/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455099 3 ./node_modules/date-fns/locale/mn/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455102 3 ./node_modules/date-fns/locale/mt/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455113 3 ./node_modules/date-fns/locale/pt/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455108 3 ./node_modules/date-fns/locale/nn/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 42381 3 ./node_modules/date-fns/locale/kn/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455049 3 ./node_modules/date-fns/locale/da/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455038 3 ./node_modules/date-fns/locale/bn/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455082 3 ./node_modules/date-fns/locale/it/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455040 3 ./node_modules/date-fns/locale/bs/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455079 3 ./node_modules/date-fns/locale/id/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455076 3 ./node_modules/date-fns/locale/hu/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455043 3 ./node_modules/date-fns/locale/ckb/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455045 3 ./node_modules/date-fns/locale/cs/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455047 3 ./node_modules/date-fns/locale/cy/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 42453 3 ./node_modules/date-fns/locale/uk/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452585 3 ./node_modules/date-fns/locale/fr/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44897 3 ./node_modules/date-fns/locale/zh-CN/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44845 3 ./node_modules/date-fns/locale/ko/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44896 3 ./node_modules/date-fns/locale/vi/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44848 3 ./node_modules/date-fns/locale/lt/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44851 3 ./node_modules/date-fns/locale/mk/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455033 3 ./node_modules/date-fns/locale/az/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452555 3 ./node_modules/date-fns/locale/ca/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44812 3 ./node_modules/date-fns/locale/eu/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452630 3 ./node_modules/date-fns/locale/ko/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 42459 3 ./node_modules/date-fns/locale/vi/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44813 3 ./node_modules/date-fns/locale/fa-IR/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 42455 3 ./node_modules/date-fns/locale/uz-Cyrl/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452635 3 ./node_modules/date-fns/locale/lt/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44816 3 ./node_modules/date-fns/locale/fr/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 42457 3 ./node_modules/date-fns/locale/uz/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44893 3 ./node_modules/date-fns/locale/uz-Cyrl/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 42464 3 ./node_modules/date-fns/locale/zh-TW/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452640 3 ./node_modules/date-fns/locale/mk/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44822 3 ./node_modules/date-fns/locale/gu/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452602 3 ./node_modules/date-fns/locale/ht/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44898 3 ./node_modules/date-fns/locale/zh-HK/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452550 3 ./node_modules/date-fns/locale/bn/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452599 3 ./node_modules/date-fns/locale/hi/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452650 3 ./node_modules/date-fns/locale/nb/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44837 3 ./node_modules/date-fns/locale/ja-Hira/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452594 3 ./node_modules/date-fns/locale/gu/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452592 3 ./node_modules/date-fns/locale/gl/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 42358 3 ./node_modules/date-fns/locale/hu/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452590 3 ./node_modules/date-fns/locale/gd/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452647 3 ./node_modules/date-fns/locale/mt/_lib/match.d.mts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 455034 3 ./node_modules/date-fns/locale/be-tarask/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 44840 3 ./node_modules/date-fns/locale/ka/_lib/match.d.ts
DUPTYPE_WITHIN_SAME_TREE -20450 5 80 2065 452653 3 ./node_modules/date-fns/locale/nl/_lib/match.d.mts
DUPTYPE_FIRST_OCCURRENCE 269 2 80 2065 50375 3 ./node_modules/.yaml-33mTZS3P/util.js
DUPTYPE_WITHIN_SAME_TREE -269 2 80 2065 439190 3 ./node_modules/yaml/util.js
DUPTYPE_FIRST_OCCURRENCE 4407 3 80 2065 105320 3 ./node_modules/.tailwindcss-tTY7t5Jt/stubs/postcss.config.js
DUPTYPE_WITHIN_SAME_TREE -4407 3 80 2065 49035 3 ./node_modules/tailwindcss/stubs/postcss.config.js
DUPTYPE_FIRST_OCCURRENCE 2345 2 80 2065 445704 3 ./node_modules/is-async-function/.eslintrc
DUPTYPE_WITHIN_SAME_TREE -2345 2 80 2065 445684 3 ./node_modules/is-generator-function/.eslintrc
DUPTYPE_FIRST_OCCURRENCE 17673 5 80 2065 458681 3 ./node_modules/.next-TqhSVffh/dist/compiled/icss-utils/package.json
DUPTYPE_WITHIN_SAME_TREE -17673 5 80 2065 459234 3 ./node_modules/next/dist/compiled/icss-utils/package.json
DUPTYPE_FIRST_OCCURRENCE 30085 6 80 2065 444240 3 ./node_modules/.next-TqhSVffh/dist/server/web/spec-extension/url-pattern.d.ts
DUPTYPE_WITHIN_SAME_TREE -30085 6 80 2065 467914 3 ./node_modules/next/dist/server/web/spec-extension/url-pattern.d.ts
DUPTYPE_FIRST_OCCURRENCE 17544 5 80 2065 458372 3 ./node_modules/.next-TqhSVffh/dist/compiled/async-sema/package.json
DUPTYPE_WITHIN_SAME_TREE -17544 5 80 2065 459042 3 ./node_modules/next/dist/compiled/async-sema/package.json
DUPTYPE_FIRST_OCCURRENCE 28886 6 80 2065 464059 3 ./node_modules/.next-TqhSVffh/dist/compiled/@edge-runtime/primitives/blob.d.ts
DUPTYPE_WITHIN_SAME_TREE -28886 6 80 2065 466879 3 ./node_modules/next/dist/compiled/@edge-runtime/primitives/blob.d.ts
DUPTYPE_FIRST_OCCURRENCE 5918 3 80 2065 42514 3 ./node_modules/date-fns/fp/monthsToYears.d.mts
DUPTYPE_WITHIN_SAME_TREE -5918 3 80 2065 455183 3 ./node_modules/date-fns/fp/monthsToYears.d.ts
DUPTYPE_FIRST_OCCURRENCE 6242 3 80 2065 453078 3 ./node_modules/date-fns/fp/yearsToMonths.d.mts
DUPTYPE_WITHIN_SAME_TREE -6242 3 80 2065 45231 3 ./node_modules/date-fns/fp/yearsToMonths.d.ts
DUPTYPE_FIRST_OCCURRENCE 17399 5 80 2065 464047 3 ./node_modules/.next-TqhSVffh/dist/client/components/bailout-to-client-rendering.d.ts
DUPTYPE_WITHIN_SAME_TREE -17399 5 80 2065 466867 3 ./node_modules/next/dist/client/components/bailout-to-client-rendering.d.ts
DUPTYPE_FIRST_OCCURRENCE 10726 4 80 2065 457801 3 ./node_modules/.next-TqhSVffh/dist/api/server.js
DUPTYPE_WITHIN_SAME_TREE -10726 5 80 2065 457808 3 ./node_modules/.next-TqhSVffh/dist/esm/api/server.js
DUPTYPE_WITHIN_SAME_TREE -10726 5 80 2065 449292 3 ./node_modules/next/dist/esm/api/server.js
DUPTYPE_WITHIN_SAME_TREE -10726 4 80 2065 449253 3 ./node_modules/next/dist/api/server.js
DUPTYPE_FIRST_OCCURRENCE 30201 6 81 2065 50674 3 ./node_modules/.sucrase-svQsSUW2/dist/types/parser/traverser/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -30201 6 81 2065 459197 3 ./node_modules/sucrase/dist/types/parser/traverser/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 5686 3 81 2065 41843 3 ./node_modules/date-fns/fp/hoursToMinutes.d.mts
DUPTYPE_WITHIN_SAME_TREE -5686 3 81 2065 454572 3 ./node_modules/date-fns/fp/hoursToMinutes.d.ts
DUPTYPE_FIRST_OCCURRENCE 5690 3 81 2065 41846 3 ./node_modules/date-fns/fp/hoursToSeconds.d.mts
DUPTYPE_WITHIN_SAME_TREE -5690 3 81 2065 454578 3 ./node_modules/date-fns/fp/hoursToSeconds.d.ts
DUPTYPE_FIRST_OCCURRENCE 5902 3 81 2065 42492 3 ./node_modules/date-fns/fp/minutesToHours.d.mts
DUPTYPE_WITHIN_SAME_TREE -5902 3 81 2065 44921 3 ./node_modules/date-fns/fp/minutesToHours.d.ts
DUPTYPE_FIRST_OCCURRENCE 3443 2 81 2065 450660 3 ./node_modules/string.prototype.includes/.editorconfig
DUPTYPE_WITHIN_SAME_TREE -3443 2 81 2065 40396 3 ./node_modules/string.prototype.repeat/.editorconfig
DUPTYPE_FIRST_OCCURRENCE 6030 3 81 2065 42621 3 ./node_modules/date-fns/fp/secondsToHours.d.mts
DUPTYPE_WITHIN_SAME_TREE -6030 3 81 2065 455288 3 ./node_modules/date-fns/fp/secondsToHours.d.ts
DUPTYPE_FIRST_OCCURRENCE 11216 4 82 2065 464647 3 ./node_modules/.next-TqhSVffh/dist/server/match-bundle.d.ts
DUPTYPE_WITHIN_SAME_TREE -11216 4 82 2065 467414 3 ./node_modules/next/dist/server/match-bundle.d.ts
DUPTYPE_FIRST_OCCURRENCE 10698 4 82 2065 464396 3 ./node_modules/.next-TqhSVffh/dist/api/head.d.ts
DUPTYPE_WITHIN_SAME_TREE -10698 4 82 2065 467192 3 ./node_modules/next/dist/api/head.d.ts
DUPTYPE_FIRST_OCCURRENCE 4406 3 82 2065 46611 3 ./node_modules/.tailwindcss-tTY7t5Jt/stubs/postcss.config.cjs
DUPTYPE_WITHIN_SAME_TREE -4406 3 82 2065 459509 3 ./node_modules/tailwindcss/stubs/postcss.config.cjs
DUPTYPE_FIRST_OCCURRENCE 10692 4 82 2065 464192 3 ./node_modules/.next-TqhSVffh/dist/api/document.d.ts
DUPTYPE_WITHIN_SAME_TREE -10692 4 82 2065 467010 3 ./node_modules/next/dist/api/document.d.ts
DUPTYPE_FIRST_OCCURRENCE 34911 8 82 2065 460067 3 ./node_modules/.next-TqhSVffh/dist/client/components/react-dev-overlay/internal/helpers/format-webpack-messages.d.ts
DUPTYPE_WITHIN_SAME_TREE -34911 8 82 2065 467108 3 ./node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/format-webpack-messages.d.ts
DUPTYPE_FIRST_OCCURRENCE 10702 4 82 2065 440540 3 ./node_modules/.next-TqhSVffh/dist/api/headers.js
DUPTYPE_WITHIN_SAME_TREE -10702 4 82 2065 460001 3 ./node_modules/next/dist/api/headers.js
DUPTYPE_WITHIN_SAME_TREE -10702 5 82 2065 460023 3 ./node_modules/next/dist/esm/api/headers.js
DUPTYPE_WITHIN_SAME_TREE -10702 5 82 2065 440542 3 ./node_modules/.next-TqhSVffh/dist/esm/api/headers.js
DUPTYPE_FIRST_OCCURRENCE 18253 5 82 2065 438822 3 ./node_modules/.next-TqhSVffh/dist/esm/lib/fatal-error.js
DUPTYPE_WITHIN_SAME_TREE -18253 5 82 2065 447921 3 ./node_modules/next/dist/esm/lib/fatal-error.js
DUPTYPE_FIRST_OCCURRENCE 17513 5 83 2065 107151 3 ./node_modules/.next-TqhSVffh/dist/client/dev/on-demand-entries-client.d.ts
DUPTYPE_WITHIN_SAME_TREE -17513 5 83 2065 467559 3 ./node_modules/next/dist/client/dev/on-demand-entries-client.d.ts
DUPTYPE_FIRST_OCCURRENCE 19322 5 83 2065 105335 3 ./node_modules/.yaml-33mTZS3P/dist/schema/common/string.d.ts
DUPTYPE_WITHIN_SAME_TREE -19322 5 83 2065 46687 3 ./node_modules/yaml/dist/schema/common/string.d.ts
DUPTYPE_FIRST_OCCURRENCE 10777 4 83 2065 49879 3 ./node_modules/.next-TqhSVffh/dist/build/progress.d.ts
DUPTYPE_WITHIN_SAME_TREE -10777 4 83 2065 467658 3 ./node_modules/next/dist/build/progress.d.ts
DUPTYPE_FIRST_OCCURRENCE 4405 3 83 2065 47707 3 ./node_modules/.tailwindcss-tTY7t5Jt/stubs/config.simple.js
DUPTYPE_WITHIN_SAME_TREE -4405 3 83 2065 437467 3 ./node_modules/tailwindcss/stubs/config.simple.js
DUPTYPE_FIRST_OCCURRENCE 19334 5 83 2065 50615 3 ./node_modules/.yaml-33mTZS3P/dist/schema/yaml-1.1/binary.d.ts
DUPTYPE_WITHIN_SAME_TREE -19334 5 83 2065 441960 3 ./node_modules/yaml/dist/schema/yaml-1.1/binary.d.ts
DUPTYPE_FIRST_OCCURRENCE 17966 5 83 2065 458753 3 ./node_modules/.next-TqhSVffh/dist/compiled/setimmediate/package.json
DUPTYPE_WITHIN_SAME_TREE -17966 5 83 2065 459506 3 ./node_modules/next/dist/compiled/setimmediate/package.json
DUPTYPE_FIRST_OCCURRENCE 4551 3 83 2065 447659 3 ./node_modules/@emnapi/core/README.md
DUPTYPE_WITHIN_SAME_TREE -4551 3 83 2065 449585 3 ./node_modules/@emnapi/runtime/README.md
DUPTYPE_FIRST_OCCURRENCE 6799 3 83 2065 44855 3 ./node_modules/es-abstract/2015/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 455110 3 ./node_modules/es-abstract/2021/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 455111 3 ./node_modules/es-abstract/2022/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 455109 3 ./node_modules/es-abstract/2020/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 455106 3 ./node_modules/es-abstract/2018/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 44866 3 ./node_modules/es-abstract/2023/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 455103 3 ./node_modules/es-abstract/2016/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 44861 3 ./node_modules/es-abstract/2019/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 44858 3 ./node_modules/es-abstract/2017/RequireObjectCoercible.js
DUPTYPE_WITHIN_SAME_TREE -6799 3 83 2065 455114 3 ./node_modules/es-abstract/2024/RequireObjectCoercible.js
DUPTYPE_FIRST_OCCURRENCE 11081 4 83 2065 462176 3 ./node_modules/.next-TqhSVffh/dist/lib/pick.d.ts
DUPTYPE_WITHIN_SAME_TREE -11081 4 83 2065 467627 3 ./node_modules/next/dist/lib/pick.d.ts
DUPTYPE_FIRST_OCCURRENCE 136 2 83 2065 46338 3 ./node_modules/.loose-envify-5IjYbpSK/custom.js
DUPTYPE_WITHIN_SAME_TREE -136 2 83 2065 457394 3 ./node_modules/loose-envify/custom.js
DUPTYPE_FIRST_OCCURRENCE 34977 8 84 2065 440135 3 ./node_modules/.next-TqhSVffh/dist/client/components/react-dev-overlay/internal/styles/ComponentStyles.d.ts
DUPTYPE_WITHIN_SAME_TREE -34977 8 84 2065 466925 3 ./node_modules/next/dist/client/components/react-dev-overlay/internal/styles/ComponentStyles.d.ts
DUPTYPE_FIRST_OCCURRENCE 33502 7 84 2065 442628 3 ./node_modules/.next-TqhSVffh/dist/shared/lib/router/utils/get-asset-path-from-route.d.ts
DUPTYPE_WITHIN_SAME_TREE -33502 7 84 2065 467115 3 ./node_modules/next/dist/shared/lib/router/utils/get-asset-path-from-route.d.ts
DUPTYPE_FIRST_OCCURRENCE 29699 6 85 2065 457944 3 ./node_modules/.next-TqhSVffh/dist/esm/shared/lib/styled-jsx.js
DUPTYPE_WITHIN_SAME_TREE -29699 6 85 2065 452247 3 ./node_modules/next/dist/esm/shared/lib/styled-jsx.js
DUPTYPE_FIRST_OCCURRENCE 17903 5 85 2065 456619 3 ./node_modules/.next-TqhSVffh/dist/compiled/react-server-dom-webpack-experimental/plugin.js
DUPTYPE_WITHIN_SAME_TREE -17903 5 85 2065 456620 3 ./node_modules/.next-TqhSVffh/dist/compiled/react-server-dom-webpack/plugin.js
DUPTYPE_WITHIN_SAME_TREE -17903 5 85 2065 439445 3 ./node_modules/next/dist/compiled/react-server-dom-webpack-experimental/plugin.js
DUPTYPE_WITHIN_SAME_TREE -17903 5 85 2065 439447 3 ./node_modules/next/dist/compiled/react-server-dom-webpack/plugin.js
DUPTYPE_FIRST_OCCURRENCE 11188 4 85 2065 464303 3 ./node_modules/.next-TqhSVffh/dist/server/get-app-route-from-entrypoint.d.ts
DUPTYPE_WITHIN_SAME_TREE -11188 4 85 2065 467114 3 ./node_modules/next/dist/server/get-app-route-from-entrypoint.d.ts
DUPTYPE_FIRST_OCCURRENCE 18903 5 85 2065 463933 3 ./node_modules/.next-TqhSVffh/dist/shared/lib/amp-context.shared-runtime.d.ts
DUPTYPE_WITHIN_SAME_TREE -18903 5 85 2065 466806 3 ./node_modules/next/dist/shared/lib/amp-context.shared-runtime.d.ts
DUPTYPE_FIRST_OCCURRENCE 34860 8 86 2065 49845 3 ./node_modules/.next-TqhSVffh/dist/build/webpack/loaders/next-style-loader/runtime/injectStylesIntoLinkTag.d.ts
DUPTYPE_WITHIN_SAME_TREE -34860 8 86 2065 467326 3 ./node_modules/next/dist/build/webpack/loaders/next-style-loader/runtime/injectStylesIntoLinkTag.d.ts
DUPTYPE_FIRST_OCCURRENCE 18241 5 86 2065 438068 3 ./node_modules/.next-TqhSVffh/dist/esm/lib/compile-error.js
DUPTYPE_WITHIN_SAME_TREE -18241 5 86 2065 437909 3 ./node_modules/next/dist/esm/lib/compile-error.js
DUPTYPE_FIRST_OCCURRENCE 10831 4 86 2065 463965 3 ./node_modules/.next-TqhSVffh/dist/client/app-index.d.ts
DUPTYPE_WITHIN_SAME_TREE -10831 4 86 2065 466822 3 ./node_modules/next/dist/client/app-index.d.ts
DUPTYPE_FIRST_OCCURRENCE 4410 3 86 2065 106727 3 ./node_modules/.tailwindcss-tTY7t5Jt/stubs/tailwind.config.ts
DUPTYPE_WITHIN_SAME_TREE -4410 3 86 2065 439211 3 ./node_modules/tailwindcss/stubs/tailwind.config.ts
DUPTYPE_FIRST_OCCURRENCE 34993 8 86 2065 436695 3 ./node_modules/.next-TqhSVffh/dist/compiled/@babel/runtime/helpers/esm/arrayWithHoles.js
DUPTYPE_WITHIN_SAME_TREE -34993 8 86 2065 49195 3 ./node_modules/next/dist/compiled/@babel/runtime/helpers/esm/arrayWithHoles.js
DUPTYPE_FIRST_OCCURRENCE 17949 5 87 2065 458747 3 ./node_modules/.next-TqhSVffh/dist/compiled/scheduler/package.json
DUPTYPE_WITHIN_SAME_TREE -17949 5 87 2065 459465 3 ./node_modules/next/dist/compiled/scheduler/package.json
DUPTYPE_FIRST_OCCURRENCE 36916 10 87 2065 459349 3 ./node_modules/.next-TqhSVffh/dist/esm/build/webpack/config/blocks/css/loaders/index.js
DUPTYPE_WITHIN_SAME_TREE -36916 10 87 2065 46719 3 ./node_modules/next/dist/esm/build/webpack/config/blocks/css/loaders/index.js
DUPTYPE_FIRST_OCCURRENCE 28880 6 87 2065 458356 3 ./node_modules/.next-TqhSVffh/dist/compiled/@edge-runtime/cookies/package.json
DUPTYPE_WITHIN_SAME_TREE -28880 6 87 2065 458984 3 ./node_modules/next/dist/compiled/@edge-runtime/cookies/package.json
DUPTYPE_FIRST_OCCURRENCE 10876 4 87 2065 440200 3 ./node_modules/.next-TqhSVffh/dist/client/next.d.ts
DUPTYPE_WITHIN_SAME_TREE -10876 4 87 2065 467522 3 ./node_modules/next/dist/client/next.d.ts
DUPTYPE_FIRST_OCCURRENCE 17537 5 87 2065 458369 3 ./node_modules/.next-TqhSVffh/dist/compiled/arg/package.json
DUPTYPE_WITHIN_SAME_TREE -17537 5 87 2065 459036 3 ./node_modules/next/dist/compiled/arg/package.json
DUPTYPE_FIRST_OCCURRENCE 33092 7 87 2065 443256 3 ./node_modules/.next-TqhSVffh/dist/esm/lib/metadata/types/metadata-types.js
DUPTYPE_WITHIN_SAME_TREE -33092 7 87 2065 49582 3 ./node_modules/next/dist/esm/lib/metadata/types/metadata-types.js
DUPTYPE_FIRST_OCCURRENCE 10795 4 87 2065 440246 3 ./node_modules/.next-TqhSVffh/dist/build/write-build-id.d.ts
DUPTYPE_WITHIN_SAME_TREE -10795 4 87 2065 467982 3 ./node_modules/next/dist/build/write-build-id.d.ts
DUPTYPE_FIRST_OCCURRENCE 19316 5 88 2065 103430 3 ./node_modules/.yaml-33mTZS3P/dist/schema/common/map.d.ts
DUPTYPE_WITHIN_SAME_TREE -19316 5 88 2065 459017 3 ./node_modules/yaml/dist/schema/common/map.d.ts
DUPTYPE_FIRST_OCCURRENCE 18058 5 88 2065 458779 3 ./node_modules/.next-TqhSVffh/dist/compiled/webpack/package.json
DUPTYPE_WITHIN_SAME_TREE -18058 5 88 2065 459641 3 ./node_modules/next/dist/compiled/webpack/package.json
DUPTYPE_FIRST_OCCURRENCE 10718 4 88 2065 462960 3 ./node_modules/.next-TqhSVffh/dist/api/og.js.map
DUPTYPE_WITHIN_SAME_TREE -10718 5 88 2065 466009 3 ./node_modules/next/dist/esm/api/og.js.map
DUPTYPE_WITHIN_SAME_TREE -10718 4 88 2065 466008 3 ./node_modules/next/dist/api/og.js.map
DUPTYPE_WITHIN_SAME_TREE -10718 5 88 2065 462961 3 ./node_modules/.next-TqhSVffh/dist/esm/api/og.js.map
DUPTYPE_FIRST_OCCURRENCE 10711 4 88 2065 443567 3 ./node_modules/.next-TqhSVffh/dist/api/navigation.js
DUPTYPE_WITHIN_SAME_TREE -10711 5 88 2065 443569 3 ./node_modules/.next-TqhSVffh/dist/esm/api/navigation.js
DUPTYPE_WITHIN_SAME_TREE -10711 5 88 2065 107137 3 ./node_modules/next/dist/esm/api/navigation.js
DUPTYPE_WITHIN_SAME_TREE -10711 4 88 2065 107126 3 ./node_modules/next/dist/api/navigation.js
DUPTYPE_FIRST_OCCURRENCE 6010 3 88 2065 452846 3 ./node_modules/date-fns/fp/quartersToYears.d.mts
DUPTYPE_WITHIN_SAME_TREE -6010 3 88 2065 455273 3 ./node_modules/date-fns/fp/quartersToYears.d.ts
DUPTYPE_FIRST_OCCURRENCE 6246 3 88 2065 453080 3 ./node_modules/date-fns/fp/yearsToQuarters.d.mts
DUPTYPE_WITHIN_SAME_TREE -6246 3 88 2065 45235 3 ./node_modules/date-fns/fp/yearsToQuarters.d.ts
DUPTYPE_FIRST_OCCURRENCE 33508 7 88 2065 444161 3 ./node_modules/.next-TqhSVffh/dist/shared/lib/router/utils/get-route-from-asset-path.d.ts
DUPTYPE_WITHIN_SAME_TREE -33508 7 88 2065 467152 3 ./node_modules/next/dist/shared/lib/router/utils/get-route-from-asset-path.d.ts
DUPTYPE_FIRST_OCCURRENCE 19007 5 88 2065 460952 3 ./node_modules/.next-TqhSVffh/dist/shared/lib/normalized-asset-prefix.d.ts
DUPTYPE_WITHIN_SAME_TREE -19007 5 88 2065 467546 3 ./node_modules/next/dist/shared/lib/normalized-asset-prefix.d.ts
DUPTYPE_FIRST_OCCURRENCE 34985 8 88 2065 437330 3 ./node_modules/.next-TqhSVffh/dist/compiled/@babel/runtime/helpers/esm/OverloadYield.js
DUPTYPE_WITHIN_SAME_TREE -34985 8 88 2065 437502 3 ./node_modules/next/dist/compiled/@babel/runtime/helpers/esm/OverloadYield.js
DUPTYPE_FIRST_OCCURRENCE 19320 5 88 2065 105326 3 ./node_modules/.yaml-33mTZS3P/dist/schema/common/seq.d.ts
DUPTYPE_WITHIN_SAME_TREE -19320 5 88 2065 46602 3 ./node_modules/yaml/dist/schema/common/seq.d.ts
DUPTYPE_FIRST_OCCURRENCE 10695 4 88 2065 464199 3 ./node_modules/.next-TqhSVffh/dist/api/dynamic.d.ts
DUPTYPE_WITHIN_SAME_TREE -10695 4 88 2065 467017 3 ./node_modules/next/dist/api/dynamic.d.ts
DUPTYPE_FIRST_OCCURRENCE 28634 6 89 2065 440752 3 ./node_modules/.next-TqhSVffh/dist/build/polyfills/object.assign/implementation.js
DUPTYPE_WITHIN_SAME_TREE -28634 6 89 2065 41788 3 ./node_modules/next/dist/build/polyfills/object.assign/implementation.js
DUPTYPE_FIRST_OCCURRENCE 30274 6 89 2065 436510 3 ./node_modules/@tailwindcss/node/node_modules/tailwindcss/dist/colors.d.ts
DUPTYPE_WITHIN_SAME_TREE -30274 6 89 2065 458858 3 ./node_modules/@tailwindcss/postcss/node_modules/tailwindcss/dist/colors.d.ts
DUPTYPE_FIRST_OCCURRENCE 6006 3 89 2065 452843 3 ./node_modules/date-fns/fp/quartersToMonths.d.mts
DUPTYPE_WITHIN_SAME_TREE -6006 3 89 2065 455271 3 ./node_modules/date-fns/fp/quartersToMonths.d.ts
DUPTYPE_FIRST_OCCURRENCE 11156 4 89 2065 463909 3 ./node_modules/.next-TqhSVffh/dist/server/accept-header.d.ts
